sample_id,time_ms,fsr1,fsr2,fsr3
14956,29966,341,210,178
14957,29968,324,210,177
14958,29970,302,210,177
14959,29972,296,210,176
14960,29974,317,211,179
14961,29976,308,212,178
14962,29978,323,211,178
14963,29980,320,211,183
14964,29982,327,210,178
14965,29984,345,211,181
14966,29986,342,211,175
14967,29988,323,211,180
14968,29990,303,212,179
14969,29992,297,210,177
14970,29994,322,211,177
14971,29996,319,212,178
14972,29998,311,211,177
14973,30000,321,212,179
14974,30002,324,211,178
14975,30004,340,211,179
14976,30006,332,212,178
14977,30008,323,211,178
14978,30010,304,213,177
14979,30012,295,211,177
14980,30014,323,210,177
14981,30016,314,211,178
14982,30018,315,212,177
14983,30020,317,212,178
14984,30022,318,212,177
14985,30024,348,212,177
14986,30026,344,211,176
14987,30028,331,211,176
14988,30030,292,211,177
14989,30032,304,211,176
14990,30034,323,211,176
14991,30036,319,211,177
14992,30038,321,211,177
14993,30040,315,211,176
14994,30042,322,208,176
14995,30044,350,211,175
14996,30046,336,212,176
14997,30048,330,211,173
14998,30050,301,210,171
14999,30052,301,210,175
15000,30054,326,210,175
15001,30056,322,211,174
15002,30058,320,210,176
15003,30060,317,210,176
15004,30062,323,211,176
15005,30064,345,211,176
15006,30066,348,211,176
15007,30068,329,211,173
15008,30070,303,210,174
15009,30072,293,210,175
15010,30074,322,210,175
15011,30076,318,209,175
15012,30078,320,210,175
15013,30080,322,211,176
15014,30082,324,210,176
15015,30084,353,211,178
15016,30086,336,208,177
15017,30088,322,209,177
15018,30090,301,210,177
15019,30092,298,210,177
15020,30094,331,209,176
15021,30096,320,208,177
15022,30098,320,210,176
15023,30100,326,210,176
15024,30102,331,209,175
15025,30104,357,208,179
15026,30106,347,210,177
15027,30108,328,211,177
15028,30110,301,209,177
15029,30112,302,209,178
15030,30114,322,209,176
15031,30116,322,209,177
15032,30118,322,209,176
15033,30120,328,209,177
15034,30122,327,209,178
15035,30124,356,209,177
15036,30126,344,209,178
15037,30128,330,209,177
15038,30130,307,209,177
15039,30132,306,209,177
15040,30134,328,209,177
15041,30136,322,208,177
15042,30138,318,209,178
15043,30140,312,208,177
15044,30142,326,209,178
15045,30144,358,208,178
15046,30146,348,208,177
15047,30148,336,208,178
15048,30150,309,207,176
15049,30152,300,208,176
15050,30154,330,208,179
15051,30156,319,207,178
15052,30158,323,207,179
15053,30160,330,206,178
15054,30162,335,206,177
15055,30164,355,207,179
15056,30166,357,206,177
15057,30168,342,206,177
15058,30170,305,206,178
15059,30172,303,205,177
15060,30174,315,205,178
15061,30176,320,206,179
15062,30178,315,206,178
15063,30180,320,205,178
15064,30182,331,204,179
15065,30184,353,204,176
15066,30186,342,204,177
15067,30188,323,203,176
15068,30190,301,202,176
15069,30192,291,203,177
15070,30194,322,204,179
15071,30196,308,203,179
15072,30198,321,203,178
15073,30200,323,202,179
15074,30202,320,203,178
15075,30204,354,203,178
15076,30206,337,203,180
15077,30208,326,202,179
15078,30210,301,202,180
15079,30212,297,201,178
15080,30214,319,201,177
15081,30216,315,202,178
15082,30218,319,203,179
15083,30220,316,202,178
15084,30222,323,202,179
15085,30224,358,202,181
15086,30226,346,202,178
15087,30228,330,202,178
15088,30230,312,202,179
15089,30232,301,202,179
15090,30234,332,201,179
15091,30236,328,202,180
15092,30238,333,201,180
15093,30240,325,201,180
15094,30242,333,202,180
15095,30244,361,203,181
15096,30246,353,202,180
15097,30248,334,202,181
15098,30250,316,202,183
15099,30252,306,201,183
15100,30254,338,201,182
15101,30256,328,201,182
15102,30258,338,203,182
15103,30260,332,201,182
15104,30262,337,202,183
15105,30264,359,202,182
15106,30266,346,201,182
15107,30268,342,201,184
15108,30270,311,201,184
15109,30272,316,201,183
15110,30274,333,200,186
15111,30276,322,201,184
15112,30278,323,201,184
15113,30280,334,202,183
15114,30282,326,202,186
15115,30284,353,201,186
15116,30286,341,201,186
15117,30288,329,202,186
15118,30290,302,200,184
15119,30292,297,201,185
15120,30294,325,202,184
15121,30296,321,202,183
15122,30298,320,202,184
15123,30300,319,201,185
15124,30302,326,202,184
15125,30304,351,202,184
15126,30306,336,202,183
15127,30308,330,202,183
15128,30310,307,201,182
15129,30312,303,202,183
15130,30314,334,202,181
15131,30316,329,202,184
15132,30318,326,202,183
15133,30320,317,202,183
15134,30322,337,202,184
15135,30324,358,201,184
15136,30326,347,202,182
15137,30328,334,201,182
15138,30330,317,201,182
15139,30332,301,202,183
15140,30334,318,201,181
15141,30336,327,202,183
15142,30338,324,201,181
15143,30340,325,202,182
15144,30342,330,200,182
15145,30344,362,202,184
15146,30346,338,202,185
15147,30348,334,201,184
15148,30350,307,202,183
15149,30352,308,201,183
15150,30354,328,202,185
15151,30356,322,202,185
15152,30358,325,201,184
15153,30360,328,202,184
15154,30362,329,201,186
15155,30364,356,202,185
15156,30366,339,202,185
15157,30368,329,202,185
15158,30370,296,202,185
15159,30372,305,201,184
15160,30374,332,202,186
15161,30376,329,202,185
15162,30378,336,202,184
15163,30380,315,203,184
15164,30382,316,202,186
15165,30384,350,202,186
15166,30386,342,203,186
15167,30388,329,202,184
15168,30390,315,202,184
15169,30392,305,202,185
15170,30394,328,203,186
15171,30396,330,204,185
15172,30398,326,202,185
15173,30400,320,203,186
15174,30402,327,202,184
15175,30404,348,203,186
15176,30406,343,202,185
15177,30408,326,203,186
15178,30410,306,203,184
15179,30412,306,202,186
15180,30414,337,202,185
15181,30416,330,203,186
15182,30418,333,202,185
15183,30420,334,202,185
15184,30422,330,203,186
15185,30424,351,202,186
15186,30426,330,202,185
15187,30428,330,201,186
15188,30430,306,202,184
15189,30432,313,202,186
15190,30434,332,202,185
15191,30436,328,202,186
15192,30438,330,201,184
15193,30440,330,202,188
15194,30442,330,202,186
15195,30444,355,202,184
15196,30446,341,201,184
15197,30448,328,201,187
15198,30450,306,200,184
15199,30452,312,201,185
15200,30454,320,201,184
15201,30456,328,201,184
15202,30458,333,200,184
15203,30460,329,200,189
15204,30462,329,201,185
15205,30464,363,199,185
15206,30466,344,200,186
15207,30468,337,200,186
15208,30470,312,200,184
15209,30472,313,202,185
15210,30474,332,199,184
15211,30476,333,202,184
15212,30478,336,201,184
15213,30480,320,200,185
15214,30482,326,200,183
15215,30484,365,200,184
15216,30486,345,198,182
15217,30488,333,199,183
15218,30490,307,198,183
15219,30492,311,198,186
15220,30494,334,198,182
15221,30496,325,199,184
15222,30498,328,199,185
15223,30500,327,199,184
15224,30502,327,198,185
15225,30504,353,199,186
15226,30506,342,198,186
15227,30508,324,199,185
15228,30510,303,198,183
15229,30512,306,199,185
15230,30514,326,199,184
15231,30516,325,199,184
15232,30518,326,199,183
15233,30520,329,199,185
15234,30522,323,200,185
15235,30524,349,199,185
15236,30526,335,199,185
15237,30528,322,199,185
15238,30530,303,199,184
15239,30532,301,199,184
15240,30534,320,199,184
15241,30536,315,199,185
15242,30538,330,199,185
15243,30540,322,199,185
15244,30542,328,199,185
15245,30544,349,199,185
15246,30546,337,198,186
15247,30548,325,199,186
15248,30550,307,199,185
15249,30552,303,199,186
15250,30554,328,200,189
15251,30556,328,199,185
15252,30558,326,197,185
15253,30560,321,199,185
15254,30562,319,197,185
15255,30564,357,199,186
15256,30566,346,199,185
15257,30568,328,199,186
15258,30570,305,199,183
15259,30572,305,199,184
15260,30574,321,200,184
15261,30576,324,199,185
15262,30578,326,199,186
15263,30580,327,201,186
15264,30582,313,199,185
15265,30584,345,199,186
15266,30586,335,199,184
15267,30588,322,199,186
15268,30590,304,199,184
15269,30592,297,199,186
15270,30594,318,199,184
15271,30596,314,198,186
15272,30598,321,199,186
15273,30600,315,199,186
15274,30602,318,200,185
15275,30604,340,199,187
15276,30606,332,199,183
15277,30608,317,199,185
15278,30610,295,200,188
15279,30612,300,199,185
15280,30614,326,199,186
15281,30616,321,199,186
15282,30618,317,199,185
15283,30620,323,199,186
15284,30622,310,199,185
15285,30624,347,198,184
15286,30626,333,199,186
15287,30628,310,198,186
15288,30630,300,200,184
15289,30632,311,200,183
15290,30634,328,200,186
15291,30636,319,200,187
15292,30638,319,199,185
15293,30640,322,200,185
15294,30642,321,201,187
15295,30644,343,200,187
15296,30646,332,200,185
15297,30648,323,200,187
15298,30650,296,200,185
15299,30652,303,200,184
15300,30654,317,200,184
15301,30656,317,200,183
15302,30658,334,200,185
15303,30660,316,200,186
15304,30662,324,200,186
15305,30664,347,200,184
15306,30666,339,201,185
15307,30668,331,201,182
15308,30670,316,202,185
15309,30672,307,201,185
15310,30674,327,202,184
15311,30676,324,203,185
15312,30678,312,203,184
15313,30680,319,202,180
15314,30682,321,203,183
15315,30684,344,203,182
15316,30686,336,204,184
15317,30688,327,203,185
15318,30690,302,204,183
15319,30692,303,203,183
15320,30694,321,205,183
15321,30696,314,204,183
15322,30698,317,203,181
15323,30700,314,204,184
15324,30702,318,204,185
15325,30704,342,204,185
15326,30706,334,204,184
15327,30708,324,204,183
15328,30710,300,205,183
15329,30712,305,205,183
15330,30714,320,204,185
15331,30716,323,205,184
15332,30718,316,205,185
15333,30720,329,204,185
15334,30722,314,206,184
15335,30724,352,206,185
15336,30726,336,206,184
15337,30728,322,204,185
15338,30730,304,204,184
15339,30732,301,206,184
15340,30734,317,206,186
15341,30736,317,207,187
15342,30738,303,206,185
15343,30740,309,207,184
15344,30742,313,207,185
15345,30744,329,206,185
15346,30746,334,206,185
15347,30748,320,206,186
15348,30750,291,206,183
15349,30752,298,207,185
15350,30754,305,206,184
15351,30756,306,207,185
15352,30758,307,207,185
15353,30760,316,207,185
15354,30762,313,206,186
15355,30764,338,207,185
15356,30766,339,206,184
15357,30768,322,207,185
15358,30770,297,208,183
15359,30772,298,207,184
15360,30774,303,206,184
15361,30776,308,207,184
15362,30778,309,206,184
15363,30780,314,206,185
15364,30782,320,207,185
15365,30784,341,208,186
15366,30786,329,209,185
15367,30788,306,207,185
15368,30790,298,207,185
15369,30792,300,209,184
15370,30794,312,207,185
15371,30796,306,207,186
15372,30798,299,208,187
15373,30800,315,207,187
15374,30802,307,208,187
15375,30804,332,207,187
15376,30806,323,210,189
15377,30808,319,208,188
15378,30810,289,209,186
15379,30812,291,208,188
15380,30814,309,208,189
15381,30816,306,208,190
15382,30818,304,208,192
15383,30820,322,208,190
15384,30822,314,207,189
15385,30824,341,208,190
15386,30826,326,208,191
15387,30828,317,209,191
15388,30830,286,208,193
15389,30832,296,208,191
15390,30834,304,208,191
15391,30836,312,207,191
15392,30838,307,208,191
15393,30840,310,206,191
15394,30842,305,208,191
15395,30844,340,208,190
15396,30846,330,208,190
15397,30848,318,208,191
15398,30850,291,208,190
15399,30852,282,208,191
15400,30854,305,208,186
15401,30856,307,208,190
15402,30858,299,208,190
15403,30860,304,208,191
15404,30862,310,206,189
15405,30864,334,207,189
15406,30866,324,207,191
15407,30868,309,208,190
15408,30870,286,207,190
15409,30872,292,207,190
15410,30874,306,207,190
15411,30876,308,207,188
15412,30878,308,206,189
15413,30880,310,207,189
15414,30882,308,207,188
15415,30884,344,207,192
15416,30886,325,207,190
15417,30888,320,207,191
15418,30890,297,207,191
15419,30892,298,207,192
15420,30894,315,207,190
15421,30896,311,207,191
15422,30898,317,207,191
15423,30900,319,209,191
15424,30902,320,207,192
15425,30904,338,207,191
15426,30906,320,207,190
15427,30908,317,207,192
15428,30910,294,206,192
15429,30912,296,207,190
15430,30914,315,207,189
15431,30916,309,207,195
15432,30918,317,207,190
15433,30920,319,210,189
15434,30922,315,208,191
15435,30924,343,207,193
15436,30926,327,208,190
15437,30928,319,207,190
15438,30930,294,207,190
15439,30932,299,207,189
15440,30934,317,207,190
15441,30936,316,208,190
15442,30938,313,207,190
15443,30940,318,208,190
15444,30942,319,207,190
15445,30944,344,206,189
15446,30946,328,208,189
15447,30948,316,207,191
15448,30950,299,208,189
15449,30952,302,207,189
15450,30954,305,208,191
15451,30956,309,207,190
15452,30958,320,207,188
15453,30960,319,207,189
15454,30962,314,208,190
15455,30964,341,207,188
15456,30966,329,208,188
15457,30968,320,207,189
15458,30970,301,207,187
15459,30972,300,207,190
15460,30974,314,207,188
15461,30976,318,207,191
15462,30978,319,207,191
15463,30980,323,207,192
15464,30982,318,207,191
15465,30984,338,206,193
15466,30986,328,207,189
15467,30988,314,207,192
15468,30990,295,208,190
15469,30992,300,207,190
15470,30994,317,207,191
15471,30996,315,208,191
15472,30998,318,208,190
15473,31000,317,207,190
15474,31002,311,207,189
15475,31004,335,207,190
15476,31006,331,207,188
15477,31008,313,207,189
15478,31010,297,207,190
15479,31012,300,207,190
15480,31014,308,207,188
15481,31016,315,207,190
15482,31018,309,205,188
15483,31020,315,207,191
15484,31022,310,207,190
15485,31024,339,207,190
15486,31026,324,207,190
15487,31028,314,208,192
15488,31030,300,207,188
15489,31032,308,207,189
15490,31034,308,207,188
15491,31036,314,207,188
15492,31038,317,208,190
15493,31040,317,207,189
15494,31042,315,206,191
15495,31044,339,207,190
15496,31046,331,207,192
15497,31048,315,207,192
15498,31050,301,207,189
15499,31052,302,207,190
15500,31054,321,207,189
15501,31056,315,208,189
15502,31058,311,207,188
15503,31060,312,207,186
15504,31062,312,208,188
15505,31064,337,208,188
15506,31066,332,208,189
15507,31068,319,208,189
15508,31070,290,207,186
15509,31072,298,208,188
15510,31074,313,206,189
15511,31076,314,207,188
15512,31078,314,206,188
15513,31080,310,208,190
15514,31082,313,207,187
15515,31084,338,206,189
15516,31086,331,207,191
15517,31088,306,207,190
15518,31090,308,207,188
15519,31092,305,207,190
15520,31094,315,207,189
15521,31096,310,206,189
15522,31098,329,207,189
15523,31100,321,207,189
15524,31102,314,206,188
15525,31104,323,207,190
15526,31106,333,206,191
15527,31108,308,206,189
15528,31110,293,207,189
15529,31112,303,206,191
15530,31114,312,206,189
15531,31116,311,206,190
15532,31118,320,207,189
15533,31120,308,206,189
15534,31122,310,207,189
15535,31124,330,206,189
15536,31126,315,207,190
15537,31128,310,206,189
15538,31130,295,204,188
15539,31132,298,206,189
15540,31134,298,206,186
15541,31136,311,205,187
15542,31138,319,205,187
15543,31140,310,205,186
15544,31142,304,206,190
15545,31144,325,206,188
15546,31146,321,205,188
15547,31148,308,205,188
15548,31150,293,205,187
15549,31152,301,203,188
15550,31154,313,204,188
15551,31156,308,204,187
15552,31158,314,204,189
15553,31160,306,204,185
15554,31162,310,204,187
15555,31164,320,203,185
15556,31166,317,203,187
15557,31168,303,201,188
15558,31170,273,202,187
15559,31172,292,202,187
15560,31174,300,202,187
15561,31176,304,202,184
15562,31178,305,201,185
15563,31180,302,201,186
15564,31182,299,202,183
15565,31184,330,202,184
15566,31186,304,201,185
15567,31188,293,201,184
15568,31190,276,202,184
15569,31192,294,202,185
15570,31194,303,201,182
15571,31196,311,202,183
15572,31198,311,202,184
15573,31200,290,202,184
15574,31202,296,203,185
15575,31204,328,203,184
15576,31206,314,203,184
15577,31208,303,204,187
15578,31210,282,204,185
15579,31212,291,204,185
15580,31214,303,205,186
15581,31216,313,204,187
15582,31218,311,204,188
15583,31220,283,204,186
15584,31222,279,205,187
15585,31224,306,205,187
15586,31226,297,205,186
15587,31228,288,205,187
15588,31230,271,205,186
15589,31232,275,206,189
15590,31234,286,205,188
15591,31236,285,205,188
15592,31238,286,206,188
15593,31240,302,206,189
15594,31242,285,207,187
15595,31244,312,206,188
15596,31246,294,206,187
15597,31248,285,206,187
15598,31250,289,205,187
15599,31252,301,207,189
15600,31254,313,207,189
15601,31256,297,207,187
15602,31258,305,207,187
15603,31260,302,207,188
15604,31262,302,206,188
15605,31264,321,206,186
15606,31266,306,207,188
15607,31268,306,207,187
15608,31270,288,206,188
15609,31272,294,207,189
15610,31274,315,206,188
15611,31276,312,207,188
15612,31278,308,206,187
15613,31280,304,206,190
15614,31282,303,207,192
15615,31284,331,206,189
15616,31286,301,207,189
15617,31288,291,209,189
15618,31290,280,207,188
15619,31292,287,208,190
15620,31294,300,207,189
15621,31296,308,207,191
15622,31298,311,208,190
15623,31300,306,207,190
15624,31302,302,208,190
15625,31304,315,208,189
15626,31306,313,207,191
15627,31308,301,207,188
15628,31310,285,208,190
15629,31312,285,208,191
15630,31314,301,207,190
15631,31316,303,208,190
15632,31318,305,208,191
15633,31320,299,208,193
15634,31322,304,208,191
15635,31324,322,208,195
15636,31326,315,209,192
15637,31328,309,208,192
15638,31330,293,208,192
15639,31332,300,207,194
15640,31334,313,209,190
15641,31336,308,208,191
15642,31338,312,208,192
15643,31340,316,209,192
15644,31342,313,208,192
15645,31344,334,208,192
15646,31346,325,209,192
15647,31348,310,208,192
15648,31350,298,207,191
15649,31352,298,208,192
15650,31354,318,208,192
15651,31356,317,207,192
15652,31358,322,208,194
15653,31360,315,208,191
15654,31362,315,208,192
15655,31364,331,208,192
15656,31366,317,208,191
15657,31368,309,208,192
15658,31370,287,208,191
15659,31372,293,208,192
15660,31374,305,207,192
15661,31376,301,208,192
15662,31378,280,208,192
15663,31380,293,209,192
15664,31382,291,208,192
15665,31384,311,207,191
15666,31386,298,207,191
15667,31388,287,208,189
15668,31390,265,206,191
15669,31392,273,208,193
15670,31394,289,210,194
15671,31396,289,208,193
15672,31398,289,208,191
15673,31400,292,208,191
15674,31402,292,207,192
15675,31404,313,208,192
15676,31406,302,209,191
15677,31408,290,207,193
15678,31410,271,206,191
15679,31412,278,207,192
15680,31414,285,207,193
15681,31416,294,207,192
15682,31418,284,205,191
15683,31420,299,207,191
15684,31422,292,210,191
15685,31424,317,207,196
15686,31426,303,207,193
15687,31428,300,208,193
15688,31430,254,207,191
15689,31432,277,206,192
15690,31434,300,205,193
15691,31436,264,207,193
15692,31438,280,207,192
15693,31440,299,206,194
15694,31442,295,207,191
15695,31444,316,205,192
15696,31446,291,206,192
15697,31448,291,206,193
15698,31450,270,205,193
15699,31452,280,206,191
15700,31454,293,206,191
15701,31456,280,206,192
15702,31458,292,206,192
15703,31460,296,206,192
15704,31462,304,206,192
15705,31464,304,206,193
15706,31466,294,206,192
15707,31468,286,206,192
15708,31470,271,205,192
15709,31472,274,206,193
15710,31474,294,205,192
15711,31476,289,205,193
15712,31478,296,204,192
15713,31480,291,200,192
15714,31482,290,205,191
15715,31484,305,208,192
15716,31486,296,205,192
15717,31488,284,205,190
15718,31490,271,205,191
15719,31492,278,205,192
15720,31494,292,205,190
15721,31496,288,205,191
15722,31498,287,204,191
15723,31500,293,205,191
15724,31502,305,205,191
15725,31504,317,204,191
15726,31506,304,204,191
15727,31508,300,205,191
15728,31510,269,205,190
15729,31512,277,205,192
15730,31514,296,204,189
15731,31516,287,204,191
15732,31518,293,203,192
15733,31520,299,205,191
15734,31522,298,205,191
15735,31524,310,205,191
15736,31526,299,205,192
15737,31528,292,205,192
15738,31530,263,204,190
15739,31532,276,205,192
15740,31534,280,204,190
15741,31536,301,204,191
15742,31538,286,204,191
15743,31540,306,205,194
15744,31542,302,204,192
15745,31544,319,204,191
15746,31546,300,204,193
15747,31548,291,204,192
15748,31550,272,204,190
15749,31552,282,204,190
15750,31554,298,204,192
15751,31556,293,204,189
15752,31558,294,204,190
15753,31560,294,204,193
15754,31562,306,204,190
15755,31564,323,204,191
15756,31566,300,204,193
15757,31568,292,203,191
15758,31570,283,204,191
15759,31572,289,204,191
15760,31574,304,205,192
15761,31576,292,204,193
15762,31578,301,204,192
15763,31580,298,205,193
15764,31582,303,205,192
15765,31584,326,205,192
15766,31586,302,206,192
15767,31588,299,204,190
15768,31590,269,205,191
15769,31592,286,205,191
15770,31594,289,205,191
15771,31596,301,204,194
15772,31598,296,204,190
15773,31600,298,205,192
15774,31602,300,204,191
15775,31604,319,205,192
15776,31606,301,203,190
15777,31608,296,205,191
15778,31610,275,204,192
15779,31612,282,205,192
15780,31614,291,205,192
15781,31616,298,205,190
15782,31618,299,204,188
15783,31620,292,205,191
15784,31622,295,205,192
15785,31624,313,204,190
15786,31626,301,204,192
15787,31628,293,205,189
15788,31630,270,205,192
15789,31632,284,204,191
15790,31634,295,205,190
15791,31636,304,205,192
15792,31638,302,205,190
15793,31640,299,205,191
15794,31642,308,205,191
15795,31644,320,205,189
15796,31646,300,205,193
15797,31648,303,205,190
15798,31650,276,205,190
15799,31652,286,205,191
15800,31654,283,205,190
15801,31656,289,206,191
15802,31658,298,205,191
15803,31660,292,206,189
15804,31662,306,205,191
15805,31664,321,205,190
15806,31666,293,205,190
15807,31668,290,205,191
15808,31670,265,205,191
15809,31672,277,205,191
15810,31674,294,206,191
15811,31676,293,205,192
15812,31678,290,205,190
15813,31680,282,204,191
15814,31682,308,206,191
15815,31684,307,205,191
15816,31686,296,205,191
15817,31688,288,205,190
15818,31690,270,205,191
15819,31692,279,205,190
15820,31694,283,205,189
15821,31696,283,205,188
15822,31698,293,205,187
15823,31700,287,206,190
15824,31702,294,205,188
15825,31704,303,205,189
15826,31706,295,205,188
15827,31708,279,205,188
15828,31710,266,205,188
15829,31712,267,205,186
15830,31714,292,204,185
15831,31716,285,206,186
15832,31718,282,205,185
15833,31720,292,204,186
15834,31722,310,205,184
15835,31724,307,206,186
15836,31726,291,205,187
15837,31728,291,205,185
15838,31730,262,206,185
15839,31732,278,205,183
15840,31734,284,206,183
15841,31736,291,206,184
15842,31738,288,206,185
15843,31740,282,206,182
15844,31742,314,207,181
15845,31744,304,206,179
15846,31746,270,206,180
15847,31748,289,206,182
15848,31750,259,207,182
15849,31752,267,206,183
15850,31754,281,207,182
15851,31756,290,207,182
15852,31758,286,207,183
15853,31760,281,206,183
15854,31762,305,207,182
15855,31764,307,208,184
15856,31766,276,207,183
15857,31768,271,208,184
15858,31770,265,208,182
15859,31772,269,207,184
15860,31774,280,207,184
15861,31776,295,207,184
15862,31778,280,207,184
15863,31780,275,207,184
15864,31782,314,209,185
15865,31784,311,208,186
15866,31786,279,209,185
15867,31788,280,209,184
15868,31790,267,210,184
15869,31792,277,211,186
15870,31794,291,210,184
15871,31796,292,211,185
15872,31798,291,210,185
15873,31800,284,211,186
15874,31802,305,210,186
15875,31804,294,211,186
15876,31806,284,210,186
15877,31808,278,210,184
15878,31810,263,211,186
15879,31812,277,211,186
15880,31814,288,210,186
15881,31816,295,210,186
15882,31818,288,210,186
15883,31820,283,210,186
15884,31822,299,211,187
15885,31824,301,210,186
15886,31826,289,211,186
15887,31828,280,211,187
15888,31830,264,209,183
15889,31832,277,211,187
15890,31834,286,210,185
15891,31836,294,211,187
15892,31838,295,211,186
15893,31840,279,211,186
15894,31842,309,211,188
15895,31844,303,210,185
15896,31846,285,211,184
15897,31848,283,211,186
15898,31850,268,212,184
15899,31852,276,211,186
15900,31854,287,211,187
15901,31856,291,212,187
15902,31858,292,212,187
15903,31860,286,211,187
15904,31862,312,212,188
15905,31864,307,211,187
15906,31866,292,212,188
15907,31868,280,212,187
15908,31870,272,213,186
15909,31872,272,212,186
15910,31874,285,211,185
15911,31876,291,211,186
15912,31878,286,211,186
15913,31880,284,211,187
15914,31882,307,212,186
15915,31884,302,212,186
15916,31886,289,212,187
15917,31888,282,212,187
15918,31890,258,211,187
15919,31892,276,211,186
15920,31894,288,211,187
15921,31896,288,211,186
15922,31898,286,210,187
15923,31900,277,211,188
15924,31902,304,210,186
15925,31904,308,211,187
15926,31906,289,211,188
15927,31908,282,211,187
15928,31910,259,209,188
15929,31912,268,211,188
15930,31914,284,211,188
15931,31916,287,210,187
15932,31918,282,210,186
15933,31920,284,210,187
15934,31922,310,210,187
15935,31924,307,211,187
15936,31926,293,210,188
15937,31928,284,210,187
15938,31930,270,209,187
15939,31932,283,210,188
15940,31934,285,211,187
15941,31936,290,210,190
15942,31938,293,210,188
15943,31940,278,209,189
15944,31942,311,209,191
15945,31944,309,210,191
15946,31946,292,210,193
15947,31948,283,208,190
15948,31950,266,208,189
15949,31952,275,207,191
15950,31954,292,207,192
15951,31956,287,207,190
15952,31958,281,205,190
15953,31960,285,207,191
15954,31962,309,206,191
15955,31964,310,207,191
15956,31966,298,207,192
15957,31968,295,206,192
15958,31970,264,206,191
15959,31972,270,205,190
15960,31974,289,206,191
15961,31976,287,205,190
15962,31978,280,205,190
15963,31980,286,205,190
15964,31982,308,205,185
15965,31984,306,205,192
15966,31986,290,205,190
15967,31988,282,204,191
15968,31990,256,204,190
15969,31992,271,205,187
15970,31994,281,205,190
15971,31996,288,205,192
15972,31998,284,204,191
15973,32000,285,204,191
15974,32002,303,205,191
15975,32004,305,204,192
15976,32006,286,203,191
15977,32008,278,204,189
15978,32010,257,204,190
15979,32012,275,204,188
15980,32014,281,210,190
15981,32016,291,203,190
15982,32018,290,203,191
15983,32020,284,203,189
15984,32022,309,203,191
15985,32024,309,203,191
15986,32026,292,203,191
15987,32028,292,203,192
15988,32030,265,203,191
15989,32032,280,203,191
15990,32034,289,203,192
15991,32036,291,203,193
15992,32038,290,203,193
15993,32040,287,203,191
15994,32042,309,204,192
15995,32044,311,202,193
15996,32046,291,203,190
15997,32048,283,203,192
15998,32050,268,202,191
15999,32052,276,203,191
16000,32054,296,203,192
16001,32056,284,203,191
16002,32058,286,203,192
16003,32060,291,203,192
16004,32062,309,203,192
16005,32064,310,203,195
16006,32066,289,203,192
16007,32068,274,204,193
16008,32070,269,203,192
16009,32072,273,203,191
16010,32074,283,204,193
16011,32076,282,204,192
16012,32078,284,203,191
16013,32080,286,203,192
16014,32082,307,202,193
16015,32084,303,203,193
16016,32086,289,203,193
16017,32088,280,203,193
16018,32090,259,202,191
16019,32092,273,203,192
16020,32094,279,204,191
16021,32096,288,203,192
16022,32098,289,203,192
16023,32100,287,203,192
16024,32102,311,202,192
16025,32104,307,204,194
16026,32106,298,205,191
16027,32108,283,203,192
16028,32110,267,203,191
16029,32112,277,203,192
16030,32114,286,203,192
16031,32116,280,203,192
16032,32118,289,203,191
16033,32120,289,203,191
16034,32122,316,203,195
16035,32124,311,203,192
16036,32126,290,202,193
16037,32128,281,203,192
16038,32130,273,204,192
16039,32132,271,203,193
16040,32134,279,203,195
16041,32136,287,204,194
16042,32138,289,203,194
16043,32140,295,203,191
16044,32142,312,204,194
16045,32144,316,203,194
16046,32146,296,203,191
16047,32148,276,204,193
16048,32150,265,203,194
16049,32152,268,203,193
16050,32154,294,204,192
16051,32156,285,203,192
16052,32158,292,203,192
16053,32160,295,204,191
16054,32162,308,204,194
16055,32164,303,203,194
16056,32166,288,203,193
16057,32168,298,199,194
16058,32170,269,203,192
16059,32172,276,204,194
16060,32174,292,204,193
16061,32176,281,204,194
16062,32178,295,203,192
16063,32180,293,203,193
16064,32182,310,203,193
16065,32184,311,204,194
16066,32186,294,203,193
16067,32188,279,205,192
16068,32190,263,204,194
16069,32192,275,205,194
16070,32194,283,205,192
16071,32196,289,205,192
16072,32198,286,205,192
16073,32200,281,205,193
16074,32202,317,205,193
16075,32204,308,206,194
16076,32206,284,206,194
16077,32208,281,205,194
16078,32210,268,205,193
16079,32212,270,205,192
16080,32214,289,206,194
16081,32216,285,206,191
16082,32218,286,205,192
16083,32220,287,206,192
16084,32222,319,205,194
16085,32224,307,206,195
16086,32226,292,207,193
16087,32228,279,205,192
16088,32230,255,205,193
16089,32232,270,206,193
16090,32234,285,207,192
16091,32236,277,205,194
16092,32238,284,206,195
16093,32240,283,205,192
16094,32242,313,206,196
16095,32244,304,207,195
16096,32246,295,206,192
16097,32248,279,205,193
16098,32250,258,205,195
16099,32252,268,205,192
16100,32254,288,205,192
16101,32256,296,206,192
16102,32258,281,205,193
16103,32260,292,206,194
16104,32262,314,206,192
16105,32264,309,206,195
16106,32266,290,206,193
16107,32268,284,206,192
16108,32270,264,207,193
16109,32272,269,206,192
16110,32274,285,207,193
16111,32276,283,206,193
16112,32278,284,206,193
16113,32280,284,206,194
16114,32282,316,207,193
16115,32284,307,205,193
16116,32286,289,206,192
16117,32288,278,206,193
16118,32290,275,206,193
16119,32292,274,207,193
